municipality_code,municipality_name,prefecture,population_total,population_15_29,population_65_plus,population_2015,households_total,births_annual,data_year,source_url
13202,立川市,東京都,183581,29835,45524,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13203,武蔵野市,東京都,150149,23895,31725,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13204,三鷹市,東京都,195391,31468,41623,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13205,青梅市,東京都,133535,18018,42492,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13206,府中市,東京都,262790,41894,56764,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13207,昭島市,東京都,113949,16323,30003,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13208,調布市,東京都,242614,39352,50414,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13209,町田市,東京都,431079,62887,116470,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13210,小金井市,東京都,126074,22060,25591,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13211,小平市,東京都,198739,31982,45060,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13212,日野市,東京都,190435,30221,45652,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13213,東村山市,東京都,151815,21467,40749,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13214,国分寺市,東京都,129242,21824,27184,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13215,国立市,東京都,77130,12893,17748,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13218,福生市,東京都,56414,8845,15153,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13219,狛江市,東京都,84772,13237,19961,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13220,東大和市,東京都,83901,11732,22923,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13221,清瀬市,東京都,76208,11104,21482,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13222,東久留米市,東京都,115271,15853,32745,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13223,武蔵村山市,東京都,70829,10263,18847,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13224,多摩市,東京都,146951,21342,42582,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13225,稲城市,東京都,93151,14462,20087,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13227,羽村市,東京都,54326,8036,14728,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13228,あきる野市,東京都,79292,10179,23792,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13229,西東京市,東京都,207388,32642,48446,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13303,瑞穂町,東京都,31765,4468,9517,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13305,日の出町,東京都,16958,1863,6538,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13307,檜原村,東京都,2003,122,1058,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13308,奥多摩町,東京都,4750,357,2410,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13361,大島町,東京都,7102,780,2713,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13362,利島村,東京都,327,36,80,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13363,新島村,東京都,2441,171,967,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13364,神津島村,東京都,1855,178,587,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13381,三宅村,東京都,2273,168,894,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13382,御蔵島村,東京都,323,34,58,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13401,八丈町,東京都,7042,523,2801,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13402,青ヶ島村,東京都,169,15,31,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
13421,小笠原村,東京都,2929,291,413,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14000,神奈川県,神奈川県,9237337,1377057,2308578,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14100,横浜市,神奈川県,3777491,563948,920583,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14130,川崎市,神奈川県,1538262,257204,301151,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14150,相模原市,神奈川県,725493,108919,185236,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14201,横須賀市,神奈川県,388078,55120,124727,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14203,平塚市,神奈川県,258422,37052,72510,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14204,鎌倉市,神奈川県,172710,20696,53378,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14205,藤沢市,神奈川県,436905,62901,106517,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14206,小田原市,神奈川県,188856,25210,56588,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14207,茅ヶ崎市,神奈川県,242389,32317,64882,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14208,逗子市,神奈川県,57060,6162,17948,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14210,三浦市,神奈川県,42069,4576,17158,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14211,秦野市,神奈川県,162439,24015,48518,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14212,厚木市,神奈川県,223705,35378,57522,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14213,大和市,神奈川県,239169,35500,56696,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14214,伊勢原市,神奈川県,101780,16288,26579,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14215,海老名市,神奈川県,136516,19813,33825,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14216,座間市,神奈川県,132325,18860,33638,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14217,南足柄市,神奈川県,40841,5048,13440,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14218,綾瀬市,神奈川県,83913,11840,23186,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14301,葉山町,神奈川県,31665,3346,10071,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14321,寒川町,神奈川県,48348,6768,13250,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14341,大磯町,神奈川県,31634,3534,10853,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14342,二宮町,神奈川県,27564,3119,9682,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14361,中井町,神奈川県,9300,1108,3303,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14362,大井町,神奈川県,17129,2516,4963,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14363,松田町,神奈川県,10836,1363,3651,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14364,山北町,神奈川県,9761,1068,3873,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14366,開成町,神奈川県,18329,2506,4768,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14382,箱根町,神奈川県,11293,1918,4120,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14383,真鶴町,神奈川県,6722,609,2923,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14384,湯河原町,神奈川県,23426,2411,9961,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14401,愛川町,神奈川県,39869,5666,11947,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
14402,清川村,神奈川県,3038,278,1131,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15000,新潟県,新潟県,2201272,269265,715935,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15100,新潟市,新潟県,789275,105724,230990,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15202,長岡市,新潟県,266936,34537,83371,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15204,三条市,新潟県,94642,11116,31258,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15205,柏崎市,新潟県,81526,9174,27398,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15206,新発田市,新潟県,94927,11615,30646,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15208,小千谷市,新潟県,34096,3664,12092,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15209,加茂市,新潟県,25441,2835,9356,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15210,十日町市,新潟県,49820,4690,19838,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15211,見附市,新潟県,39237,4569,12939,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15212,村上市,新潟県,57418,6216,22619,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15213,燕市,新潟県,77201,9372,24060,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15216,糸魚川市,新潟県,40765,3960,16296,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15217,妙高市,新潟県,30383,3225,11319,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15218,五泉市,新潟県,47625,5555,17143,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15222,上越市,新潟県,188047,22313,61460,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15223,阿賀野市,新潟県,40696,4720,14011,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15224,佐渡市,新潟県,51492,4381,21927,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15225,魚沼市,新潟県,34483,3530,12899,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15226,南魚沼市,新潟県,54851,6383,18391,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15227,胎内市,新潟県,28509,3538,10262,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15307,聖籠町,新潟県,14259,2306,3716,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15342,弥彦村,新潟県,7705,874,2471,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15361,田上町,新潟県,11227,1282,4228,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15385,阿賀町,新潟県,9965,810,4944,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15405,出雲崎町,新潟県,4113,345,1803,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15461,湯沢町,新潟県,7767,811,2958,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15482,津南町,新潟県,8989,743,3767,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15504,刈羽村,新潟県,4380,463,1408,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15581,関川村,新潟県,5144,471,2219,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
15586,粟島浦村,新潟県,353,43,146,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
16000,富山県,富山県,1034814,130932,333008,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
16201,富山市,富山県,413938,56894,122767,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
16202,高岡市,富山県,166393,18957,54956,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
16204,魚津市,富山県,40535,4773,13906,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
16205,氷見市,富山県,43950,4524,17391,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
16206,滑川市,富山県,32349,4316,9744,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
16207,黒部市,富山県,39638,4894,12517,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
16208,砺波市,富山県,48154,6330,14593,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
16209,小矢部市,富山県,28983,3287,10817,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
16210,南砺市,富山県,47937,5151,18753,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
16211,射水市,富山県,90742,12547,27743,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
16321,舟橋村,富山県,3132,488,631,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
16322,上市町,富山県,19351,2204,7199,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
16323,立山町,富山県,24792,2984,8273,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
16342,入善町,富山県,23839,2614,8780,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
16343,朝日町,富山県,11081,969,4938,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17000,石川県,石川県,1132526,159994,333660,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17201,金沢市,石川県,463254,71144,121222,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17202,七尾市,石川県,50300,5473,19370,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17203,小松市,石川県,106216,14897,30443,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17204,輪島市,石川県,24608,2737,11327,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17205,珠洲市,石川県,12929,850,6673,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17206,加賀市,石川県,63220,7311,22681,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17207,羽咋市,石川県,20407,2112,8231,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17209,かほく市,石川県,34889,4847,10314,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17210,白山市,石川県,110408,15030,30899,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17211,能美市,石川県,48523,7277,12692,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17212,野々市市,石川県,57238,11086,11203,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17324,川北町,石川県,6135,976,1448,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17361,津幡町,石川県,36957,5669,9040,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17365,内灘町,石川県,26574,4178,7081,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17384,志賀町,石川県,18630,1583,8312,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17386,宝達志水町,石川県,12121,1401,4795,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17407,中能登町,石川県,16540,1691,6147,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17461,穴水町,石川県,7890,617,3872,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
17463,能登町,石川県,15687,1115,7910,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
18000,福井県,福井県,766863,100745,232684,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
18201,福井市,福井県,262328,35456,75805,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
