municipality_code,financial_capability_index,real_debt_service_ratio_pct,taxable_income_per_capita_yen,homeownership_rate_pct,crime_rate_per_1000,doctors_per_100k,ssds_hospital_count,unemployment_rate_pct,tertiary_industry_pct,dwelling_area_sqm,day_night_pop_ratio,school_count,nursery_children,ssds_data_year,ssds_source_url
01481,0.15,9.6,2887641,,7.68,25.6,0,1.9,54.1,,93.5,2,69,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01482,0.14,9.6,3109468,,7.01,33.4,0,2.3,52.8,,97.3,3,0,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01483,0.15,8.6,3430204,,5.45,68.1,0,2.4,47.1,,101.0,3,82,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01484,0.2,9.9,3076493,,5.65,122.2,2,1.8,66.5,,99.4,6,46,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01485,0.11,6.3,3648497,,5.56,92.6,0,0.3,55.5,,99.1,2,0,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01486,0.13,8.8,3358889,,4.37,39.7,1,1.6,52.4,,99.6,2,42,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01487,0.16,8.2,3555468,,5.76,33.9,1,1.8,60.0,,103.5,3,88,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01511,0.24,9.8,8726873,,2.68,76.6,1,0.8,42.0,,102.0,5,104,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01512,0.2,7.9,4751395,,8.12,58.0,1,1.8,57.8,,103.2,2,58,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01513,0.11,-1.2,3093688,,4.28,122.2,1,1.2,71.5,,97.1,2,35,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01514,0.2,8.3,5594396,,4.89,52.9,1,2.0,51.4,,99.4,10,108,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01516,0.19,13.0,2983119,,4.53,50.3,0,1.6,55.9,,100.5,4,98,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01517,0.13,13.7,3699391,,0.8,119.6,0,0.7,50.4,,102.2,5,57,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01518,0.11,12.5,3499446,,0.5,199.6,1,1.8,58.1,,102.3,3,53,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01519,0.12,14.3,2981181,,4.48,40.7,0,2.5,56.0,,99.2,4,29,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01520,0.23,6.3,3266971,,8.01,42.2,0,1.2,56.8,,105.1,4,74,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01543,0.36,6.3,3106188,68.0,4.55,58.8,2,3.0,64.7,106.11,94.8,5,111,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01544,0.2,6.7,3014368,,4.57,68.6,1,2.7,52.3,,109.0,2,88,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01545,0.36,10.9,3773310,,6.13,17.5,1,3.3,59.8,,102.0,3,207,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01546,0.19,8.9,3301735,,4.64,25.8,0,2.6,50.3,,97.1,2,81,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01547,0.22,10.4,3229667,,3.68,86.5,1,2.2,47.7,,98.9,2,103,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01549,0.23,6.6,3732292,,4.49,21.4,0,2.0,47.6,,96.4,3,151,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01550,0.14,6.3,3274536,,3.96,72.1,1,2.5,59.7,,101.9,2,76,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01552,0.25,7.9,4660142,,6.36,20.5,0,2.7,44.5,,102.2,4,79,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01555,0.26,9.5,2996106,69.5,5.82,244.3,3,3.2,75.0,103.74,98.9,15,240,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01559,0.25,7.2,4429732,,5.56,24.2,1,2.5,46.8,,101.7,5,185,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01560,0.12,6.3,3106007,,3.72,165.2,0,1.9,61.5,,99.0,3,53,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01561,0.22,7.9,5105349,,5.51,55.1,1,2.3,47.9,,104.8,3,47,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01562,0.1,9.5,3084712,,3.8,95.0,0,1.6,64.1,,98.7,2,0,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01563,0.2,8.1,5364413,,7.62,47.6,1,2.2,43.3,,99.0,4,108,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01564,0.25,10.0,3422069,,4.43,44.3,1,1.9,49.2,,102.7,4,0,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01571,0.19,13.2,2837775,,6.28,78.5,1,3.4,62.2,,96.8,6,98,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01575,0.19,11.3,2832058,,10.94,291.7,2,2.9,65.4,,113.2,3,54,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01578,0.39,12.1,2658141,83.4,11.1,55.5,1,5.0,62.7,117.51,104.3,6,226,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01581,0.45,10.5,3209535,,7.22,67.7,0,3.0,52.3,,116.8,4,148,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01584,0.27,10.6,2865962,,4.15,177.7,2,3.5,69.5,,103.7,5,122,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01585,0.46,10.1,4790865,,6.54,40.9,0,3.4,56.9,,110.0,2,173,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01586,0.23,9.3,2879403,,9.02,65.4,1,3.1,50.3,,102.8,4,151,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01601,0.26,12.3,3200455,,7.09,35.5,1,3.2,55.0,,99.4,8,251,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01602,0.18,5.5,3087943,,5.03,83.8,1,2.3,50.7,,102.8,7,117,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01604,0.22,7.7,3241532,,5.27,56.5,0,2.2,48.4,,96.4,3,117,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01607,0.3,10.3,3201569,48.7,6.79,182.2,1,3.5,63.1,99.73,102.8,7,210,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01608,0.18,11.1,2762473,,4.45,24.7,0,4.8,51.8,,93.8,2,81,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01609,0.17,8.5,3042221,,9.14,45.7,0,2.4,42.4,,99.8,5,139,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01610,0.33,10.0,3187915,58.9,7.58,111.5,4,4.8,64.3,93.62,100.6,7,374,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01631,0.5,10.9,3195125,70.3,6.7,94.1,4,3.6,68.3,110.72,85.6,16,979,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01632,0.3,6.8,3917865,,7.01,51.3,1,1.3,44.6,,111.3,4,163,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01633,0.24,7.9,3662153,,5.02,62.8,0,2.1,52.2,,105.6,2,131,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01634,0.26,9.6,3590187,,3.23,76.0,1,1.4,55.8,,100.9,7,140,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01635,0.24,10.9,3124817,,4.47,34.4,0,2.5,64.4,,101.8,4,157,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01636,0.34,8.0,3085974,,2.86,110.0,1,2.3,52.3,,103.5,4,263,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01637,0.49,5.2,3331934,72.1,5.37,94.2,1,2.0,56.3,117.01,102.0,7,423,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01638,0.29,6.0,3453379,,5.15,25.7,0,1.8,53.3,,108.3,3,135,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01639,0.28,9.2,3930790,,4.22,162.3,0,1.2,45.5,,101.8,3,54,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01641,0.24,9.5,3273134,,5.35,166.1,1,1.3,49.7,,104.9,2,171,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01642,0.23,14.7,3105860,,4.07,78.3,1,1.9,54.9,,98.8,3,126,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01643,0.35,9.1,3134215,72.8,5.67,54.3,1,2.7,64.3,111.99,85.5,14,510,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01644,0.22,12.8,3026525,,5.24,143.0,1,3.0,58.8,,97.5,2,121,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01645,0.22,7.5,3522427,,7.94,33.1,0,2.0,44.9,,103.1,3,0,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01646,0.27,11.1,3212006,,3.78,90.7,1,3.2,55.6,,102.3,5,159,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01647,0.2,10.1,3094897,,6.25,91.4,1,2.4,58.9,,101.8,5,146,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01648,0.17,10.6,3274510,,2.21,88.3,0,1.8,58.0,,102.2,2,58,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01649,0.2,8.2,3265392,,7.52,22.8,0,1.9,48.5,,102.2,4,90,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01661,0.5,7.4,2841340,73.3,18.53,68.0,0,3.8,72.8,94.94,93.0,9,232,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01662,0.23,11.5,3159120,,4.5,56.2,1,2.4,49.0,,98.8,8,207,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01663,0.22,10.8,3176132,,2.54,18.2,0,1.0,33.6,,101.6,8,121,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01664,0.23,8.7,3204609,,6.64,41.5,1,2.1,52.8,,101.0,10,124,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01665,0.23,15.7,3186350,,4.89,129.4,2,3.0,69.3,,100.7,6,113,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01667,0.2,4.7,3282920,,7.04,351.8,1,1.0,56.4,,100.7,5,0,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
01668,0.26,9.2,2644011,,8.37,54.9,0,4.4,57.3,,102.6,2,99,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
