municipality_code,year,population
12217,2065,435388
12217,2070,426286
12218,2025,15456
12218,2030,14061
12218,2035,12616
12218,2040,11277
12218,2045,9990
12218,2050,8851
12218,2055,7822
12218,2060,6881
12218,2065,6029
12218,2070,5286
12219,2025,263868
12219,2030,254569
12219,2035,243998
12219,2040,232583
12219,2045,221199
12219,2050,210433
12219,2055,199995
12219,2060,189253
12219,2065,178235
12219,2070,167234
12220,2025,245201
12220,2030,254535
12220,2035,262090
12220,2040,267485
12220,2045,271148
12220,2050,273918
12220,2055,275641
12220,2060,276319
12220,2065,275376
12220,2070,273082
12221,2025,213973
12221,2030,213608
12221,2035,212515
12221,2040,211110
12221,2045,209438
12221,2050,207272
12221,2055,204048
12221,2060,199849
12221,2065,194629
12221,2070,188911
12222,2025,129478
12222,2030,126161
12222,2035,122564
12222,2040,119021
12222,2045,115912
12222,2050,113248
12222,2055,110279
12222,2060,107107
12222,2065,103370
12222,2070,99353
12223,2025,31020
12223,2030,29441
12223,2035,27792
12223,2040,26225
12223,2045,24737
12223,2050,23439
12223,2055,22232
12223,2060,21100
12223,2065,20038
12223,2070,18939
12224,2025,111720
12224,2030,111095
12224,2035,109897
12224,2040,108478
12224,2045,107143
12224,2050,105962
12224,2055,104496
12224,2060,102922
12224,2065,100769
12224,2070,98219
12225,2025,89432
12225,2030,84785
12225,2035,79703
12225,2040,74362
12225,2045,69076
12225,2050,64038
12225,2055,59315
12225,2060,54685
12225,2065,50118
12225,2070,45676
12226,2025,39149
12226,2030,36157
12226,2035,33098
12226,2040,30053
12226,2045,27116
12226,2050,24425
12226,2055,21977
12226,2060,19730
12226,2065,17597
12226,2070,15629
12227,2025,189178
12227,2030,188072
12227,2035,186355
12227,2040,184625
12227,2045,181772
12227,2050,178648
12227,2055,174986
12227,2060,170528
12227,2065,165267
12227,2070,159656
12228,2025,95163
12228,2030,94630
12228,2035,93587
12228,2040,92210
12228,2045,90852
12228,2050,89628
12228,2055,88200
12228,2060,86437
12228,2065,84150
12228,2070,81617
12229,2025,65932
12229,2030,65983
12229,2035,65573
12229,2040,64675
12229,2045,63533
12229,2050,62238
12229,2055,60875
12229,2060,59364
12229,2065,57626
12229,2070,55698
12230,2025,64558
12230,2030,60622
12230,2035,56302
12230,2040,51715
12230,2045,46979
12230,2050,42408
12230,2055,38098
12230,2060,33892
12230,2065,29845
12230,2070,26072
12231,2025,109599
12231,2030,113769
12231,2035,116877
12231,2040,118861
12231,2045,119965
12231,2050,120388
12231,2055,120824
12231,2060,120513
12231,2065,119922
12231,2070,119108
12233,2025,49632
12233,2030,48338
12233,2035,46731
12233,2040,44888
12233,2045,42942
12233,2050,41135
12233,2055,39400
12233,2060,37591
12233,2065,35712
12233,2070,33771
12234,2025,32746
12234,2030,29706
12234,2035,26822
12234,2040,24099
12234,2045,21618
12234,2050,19300
12234,2055,17245
12234,2060,15383
12234,2065,13704
12234,2070,12074
12235,2025,32413
12235,2030,29935
12235,2035,27541
12235,2040,25132
12235,2045,22702
12235,2050,20418
12235,2055,18309
12235,2060,16248
12235,2065,14334
12235,2070,12544
12236,2025,69327
12236,2030,63663
12236,2035,58074
12236,2040,52534
12236,2045,47111
12236,2050,42049
12236,2055,37467
12236,2060,33157
12236,2065,29095
12236,2070,25404
12237,2025,47564
12237,2030,43902
12237,2035,40119
12237,2040,36238
12237,2045,32379
12237,2050,28751
12237,2055,25403
12237,2060,22242
12237,2065,19295
12237,2070,16620
12238,2025,32632
12238,2030,30015
12238,2035,27458
12238,2040,24946
12238,2045,22617
12238,2050,20423
12238,2055,18397
12238,2060,16437
12238,2065,14533
12238,2070,12742
12239,2025,46593
12239,2030,45073
12239,2035,43306
12239,2040,41332
12239,2045,39246
12239,2050,37247
12239,2055,35323
12239,2060,33311
12239,2065,31253
12239,2070,29219
12322,2025,24951
12322,2030,23725
12322,2035,22379
12322,2040,21091
12322,2045,19917
12322,2050,18945
12322,2055,17998
12322,2060,17102
12322,2065,16125
12322,2070,15071
12329,2025,18933
12329,2030,17419
12329,2035,15791
12329,2040,14052
12329,2045,12363
12329,2050,10831
12329,2055,9508
12329,2060,8356
12329,2065,7303
12329,2070,6322
12342,2025,6173
12342,2030,5814
12342,2035,5449
12342,2040,5042
12342,2045,4637
12342,2050,4216
12342,2055,3822
12342,2060,3421
12342,2065,3033
12342,2070,2670
12347,2025,13501
12347,2030,12429
12347,2035,11380
12347,2040,10350
12347,2045,9348
12347,2050,8396
12347,2055,7548
12347,2060,6752
12347,2065,6034
12347,2070,5373
12349,2025,11880
12349,2030,10856
12349,2035,9796
12349,2040,8726
12349,2045,7723
12349,2050,6792
12349,2055,5975
12349,2060,5240
12349,2065,4562
12349,2070,3950
12403,2025,13974
12403,2030,12623
12403,2035,11250
12403,2040,9928
12403,2045,8654
12403,2050,7507
12403,2055,6444
12403,2060,5504
12403,2065,4655
12403,2070,3875
12409,2025,6473
12409,2030,5997
12409,2035,5532
12409,2040,5053
12409,2045,4572
12409,2050,4107
12409,2055,3689
12409,2060,3268
12409,2065,2852
12409,2070,2468
12410,2025,20363
12410,2030,18900
12410,2035,17426
12410,2040,15955
12410,2045,14492
12410,2050,13138
12410,2055,11915
12410,2060,10751
12410,2065,9650
12410,2070,8630
12421,2025,11740
12421,2030,11626
12421,2035,11519
12421,2040,11424
12421,2045,11329
12421,2050,11190
12421,2055,11021
12421,2060,10828
12421,2065,10596
12421,2070,10350
12422,2025,6302
12422,2030,5854
12422,2035,5394
12422,2040,4917
12422,2045,4470
12422,2050,4056
12422,2055,3702
12422,2060,3394
12422,2065,3084
12422,2070,2806
12423,2025,12769
12423,2030,12172
12423,2035,11560
12423,2040,10945
12423,2045,10298
12423,2050,9666
12423,2055,9029
12423,2060,8405
12423,2065,7747
12423,2070,7097
12424,2025,9907
12424,2030,9138
12424,2035,8295
12424,2040,7478
12424,2045,6683
12424,2050,5957
12424,2055,5287
12424,2060,4671
12424,2065,4114
12424,2070,3580
12426,2025,6127
12426,2030,5557
12426,2035,4994
12426,2040,4450
12426,2045,3867
12426,2050,3327
12426,2055,2855
12426,2060,2441
12426,2065,2067
12426,2070,1730
12427,2025,6336
12427,2030,5651
12427,2035,4977
12427,2040,4320
12427,2045,3670
12427,2050,3079
12427,2055,2581
12427,2060,2151
12427,2065,1785
12427,2070,1481
12441,2025,7852
12441,2030,7074
12441,2035,6334
12441,2040,5609
12441,2045,4961
12441,2050,4342
12441,2055,3798
12441,2060,3307
12441,2065,2879
12441,2070,2483
12443,2025,6388
12443,2030,5962
12443,2035,5522
12443,2040,5100
12443,2045,4703
12443,2050,4313
12443,2055,3909
12443,2060,3527
12443,2065,3156
12443,2070,2774
12463,2025,6095
12463,2030,5404
12463,2035,4718
12463,2040,4081
12463,2045,3521
12463,2050,3010
12463,2055,2574
12463,2060,2206
12463,2065,1887
12463,2070,1608
13101,2025,75649
13101,2030,79454
13101,2035,82432
13101,2040,84668
13101,2045,86108
13101,2050,86825
13101,2055,87098
13101,2060,87009
13101,2065,86540
13101,2070,85799
13102,2025,180830
13102,2030,189994
13102,2035,197986
13102,2040,204337
13102,2045,208617
13102,2050,210826
13102,2055,211515
13102,2060,211388
13102,2065,210454
13102,2070,208964
13103,2025,287122
13103,2030,301541
13103,2035,313611
13103,2040,323083
13103,2045,329463
13103,2050,332931
13103,2055,334229
13103,2060,334517
13103,2065,333905
13103,2070,332507
13104,2025,357971
13104,2030,362374
13104,2035,366429
13104,2040,368446
13104,2045,367252
13104,2050,364264
13104,2055,360144
13104,2060,355219
13104,2065,349002
13104,2070,341354
01227,2025,2641
01227,2030,2182
01227,2035,1783
01227,2040,1429
01227,2045,1136
01227,2050,885
01227,2055,692
01227,2060,528
01227,2065,412
01227,2070,315
01229,2025,20314
01229,2030,18720
01229,2035,17125
01229,2040,15580
01229,2045,14091
01229,2050,12646
01229,2055,11318
01229,2060,10054
01229,2065,8864
01229,2070,7750
01425,2025,2327
01425,2030,1949
01425,2035,1605
01425,2040,1315
01425,2045,1073
01425,2050,872
01425,2055,708
01425,2060,572
01425,2065,458
01425,2070,358
01427,2025,4331
01427,2030,3852
01427,2035,3388
01427,2040,2948
01427,2045,2559
01427,2050,2189
01427,2055,1862
01427,2060,1577
01427,2065,1313
01427,2070,1093
02361,2025,13671
02361,2030,12817
02361,2035,11919
02361,2040,11031
02361,2045,10123
02361,2050,9238
02361,2055,8396
02361,2060,7549
02361,2065,6757
02361,2070,5995
02445,2025,15911
02445,2030,14411
02445,2035,12955
02445,2040,11503
02445,2045,10098
02445,2050,8755
02445,2055,7553
02445,2060,6466
02445,2065,5478
02445,2070,4590
02446,2025,13466
02446,2030,12520
02446,2035,11619
02446,2040,10571
02446,2045,9488
02446,2050,8423
02446,2055,7417
02446,2060,6439
02446,2065,5555
02446,2070,4737
04208,2025,26593
04208,2030,24656
04208,2035,22741
04208,2040,20768
04208,2045,18765
04208,2050,16821
04208,2055,15059
04208,2060,13412
04208,2065,11854
04208,2070,10427
04216,2025,52421
04216,2030,51788
04216,2035,50880
04216,2040,49880
04216,2045,48730
04216,2050,47266
04216,2055,45591
04216,2060,43584
04216,2065,41408
04216,2070,39149
10204,2025,231214
10204,2030,228844
10204,2035,225518
10204,2040,221143
10204,2045,215945
10204,2050,209987
10204,2055,203331
10204,2060,195735
10204,2065,187295
10204,2070,178358
10205,2025,228552
10205,2030,225671
10205,2035,221815
10205,2040,217129
10205,2045,211916
10205,2050,206281
10205,2055,200136
10205,2060,193289
10205,2065,185636
10205,2070,177526
10206,2025,43762
10206,2030,40680
10206,2035,37600
10206,2040,34559
10206,2045,31558
10206,2050,28587
10206,2055,25797
10206,2060,23091
10206,2065,20518
10206,2070,18124
10207,2025,73444
10207,2030,70493
10207,2035,67308
10207,2040,64053
10207,2045,60750
10207,2050,57363
10207,2055,53934
10207,2060,50328
10207,2065,46581
10207,2070,42835
10208,2025,71404
10208,2030,66332
10208,2035,61186
10208,2040,55996
10208,2045,50864
10208,2050,45926
10208,2055,41429
10208,2060,37170
10208,2065,33143
10208,2070,29331
10524,2025,44308
10524,2030,43475
10524,2035,42447
10524,2040,41226
10524,2045,39839
10524,2050,38420
10524,2055,36914
10524,2060,35285
10524,2065,33572
10524,2070,31840
11106,2025,98827
11106,2030,97691
11106,2035,95972
11106,2040,94001
11106,2045,92077
11106,2050,90540
11106,2055,88629
11106,2060,86332
11106,2065,83563
11106,2070,80584
12232,2025,62366
12232,2030,61277
12232,2035,59926
12232,2040,58546
12232,2045,57313
12232,2050,56178
12232,2055,54890
12232,2060,53389
12232,2065,51645
12232,2070,49776
13105,2025,268417
13105,2030,276619
13105,2035,283688
13105,2040,288360
13105,2045,290443
13105,2050,290798
13105,2055,289799
13105,2060,287545
13105,2065,284010
13105,2070,279453
13106,2025,220967
13106,2030,228003
13106,2035,234269
13106,2040,239397
13106,2045,242792
13106,2050,244464
13106,2055,244896
13106,2060,244307
13106,2065,242626
13106,2070,239921
13107,2025,280332
13107,2030,285943
13107,2035,290854
13107,2040,294698
13107,2045,296768
13107,2050,296970
13107,2055,295710
13107,2060,293527
13107,2065,290234
13107,2070,285967
13108,2025,547405
13108,2030,562922
13108,2035,575354
13108,2040,584482
13108,2045,590269
13108,2050,592483
13108,2055,591552
13108,2060,587907
13108,2065,582151
13108,2070,574957
13109,2025,477624
13109,2030,493206
13109,2035,505525
13109,2040,514576
13109,2045,519612
13109,2050,520773
13109,2055,519271
13109,2060,516443
13109,2065,512011
13109,2070,505977
13110,2025,286201
13110,2030,290670
13110,2035,294798
13110,2040,297890
13110,2045,299133
13110,2050,298483
13110,2055,296410
13110,2060,294041
13110,2065,290979
13110,2070,287216
13111,2025,768475
13111,2030,778133
13111,2035,786320
13111,2040,790922
13111,2045,790782
13111,2050,787322
13111,2055,781216
13111,2060,772730
13111,2065,761004
13111,2070,746754
13112,2025,959614
13112,2030,978403
13112,2035,992866
13112,2040,1001053
13112,2045,1003072
13112,2050,1000569
13112,2055,993284
13112,2060,981257
13112,2065,964612
13112,2070,944820
13113,2025,247117
13113,2030,253885
13113,2035,259898
13113,2040,264508
13113,2045,266829
13113,2050,267079
13113,2055,265795
13113,2060,263935
13113,2065,261349
13113,2070,257894
13114,2025,352779
13114,2030,356941
13114,2035,361299
13114,2040,364203
13114,2045,364031
13114,2050,361537
13114,2055,357538
13114,2060,352711
13114,2065,346598
13114,2070,339120
13115,2025,589261
13115,2030,600833
13115,2035,611432
13115,2040,618499
13115,2045,620400
13115,2050,618338
13115,2055,613099
13115,2060,605647
13115,2065,595669
13115,2070,583548
13116,2025,311541
13116,2030,320276
13116,2035,327128
13116,2040,331764
13116,2045,333188
13116,2050,332565
13116,2055,330953
13116,2060,328628
13116,2065,324986
13116,2070,319862
13117,2025,383233
13117,2030,386034
13117,2035,388093
13117,2040,388808
13117,2045,387777
13117,2050,385620
13117,2055,382114
13117,2060,377735
13117,2065,372086
13117,2070,365316
13118,2025,233875
13118,2030,238919
13118,2035,242999
13118,2040,245844
13118,2045,247373
13118,2050,247871
13118,2055,247487
13118,2060,246477
13118,2065,244548
13118,2070,241936
13119,2025,617298
13119,2030,623818
13119,2035,629482
13119,2040,632908
13119,2045,633203
13119,2050,631116
13119,2055,626450
13119,2060,619807
13119,2065,610347
13119,2070,598678
13120,2025,822290
13120,2030,822973
13120,2035,823903
13120,2040,823329
13120,2045,819562
13120,2050,812987
13120,2055,803584
13120,2060,792527
13120,2065,779312
13120,2070,764894
13121,2025,714197
13121,2030,720195
13121,2035,724433
13121,2040,726806
13121,2045,727175
13121,2050,725172
13121,2055,719972
13121,2060,711419
13121,2065,699396
13121,2070,685504
13122,2025,479015
13122,2030,479346
13122,2035,479153
13122,2040,477903
13122,2045,475376
13122,2050,471517
13122,2055,465848
13122,2060,458345
13122,2065,449230
13122,2070,439464
13123,2025,693883
13123,2030,694294
13123,2035,693514
13123,2040,691343
13123,2045,687084
13123,2050,680229
13123,2055,670251
13123,2060,657617
13123,2065,642671
13123,2070,626593
13201,2025,584283
13201,2030,578672
13201,2035,570492
13201,2040,560199
13201,2045,549911
13201,2050,539710
13201,2055,527651
13201,2060,513200
13201,2065,496347
13201,2070,478663
13202,2025,193393
13202,2030,193029
13202,2035,192076
13202,2040,190456
13202,2045,188290
13202,2050,185886
13202,2055,182677
13202,2060,178864
13202,2065,174025
13202,2070,168644
13203,2025,163701
13203,2030,166316
13203,2035,168458
13203,2040,169595
13203,2045,169607
13203,2050,168717
13203,2055,167068
13203,2060,164810
13203,2065,161900
13203,2070,158521
13204,2025,211723
13204,2030,214194
13204,2035,216195
13204,2040,217187
13204,2045,217030
13204,2050,216163
13204,2055,214460
13204,2060,212001
13204,2065,208646
13204,2070,204676
13205,2025,131740
13205,2030,126606
13205,2035,120858
13205,2040,114689
13205,2045,108307
13205,2050,102083
13205,2055,95657
13205,2060,89275
13205,2065,82435
13205,2070,75548
13206,2025,265395
13206,2030,265961
13206,2035,265897
13206,2040,264778
13206,2045,262737
13206,2050,259966
13206,2055,256217
13206,2060,251253
13206,2065,245251
13206,2070,238803
13207,2025,114993
13207,2030,114236
13207,2035,113103
13207,2040,111504
13207,2045,109578
13207,2050,107460
13207,2055,105026
13207,2060,102270
13207,2065,99188
13207,2070,95969
13208,2025,254560
13208,2030,257664
13208,2035,260281
13208,2040,261559
13208,2045,261312
13208,2050,260184
13208,2055,257905
13208,2060,254537
13208,2065,249774
13208,2070,244102
13209,2025,441490
13209,2030,437542
13209,2035,432698
13209,2040,427636
13209,2045,422423
13209,2050,416998
13209,2055,409997
13209,2060,401205
13209,2065,390210
13209,2070,378141
13210,2025,128299
13210,2030,129738
13210,2035,130788
13210,2040,130865
13210,2045,130087
13210,2050,128858
13210,2055,127193
13210,2060,125074
13210,2065,122496
13210,2070,119572
13211,2025,200817
13211,2030,201632
13211,2035,202237
13211,2040,201444
13211,2045,199748
13211,2050,197670
13211,2055,194888
13211,2060,191213
13211,2065,186646
13211,2070,181730
13212,2025,201130
13212,2030,201623
13212,2035,201130
13212,2040,199622
13212,2045,197542
13212,2050,195133
13212,2055,191919
13212,2060,187779
13212,2065,182615
13212,2070,176895
13213,2025,160757
13213,2030,160277
13213,2035,159384
13213,2040,158302
13213,2045,156874
13213,2050,155090
13213,2055,152791
13213,2060,149869
13213,2065,146345
13213,2070,142654
13214,2025,132152
13214,2030,132899
13214,2035,133392
13214,2040,133058
13214,2045,131876
13214,2050,130323
13214,2055,128313
13214,2060,125864
13214,2065,122908
13214,2070,119706
